state_name,county_nm,year,Total Population,WT number of public wastewater facilities,WT returns by public wastewater facilities,HP instream use,HP total number of facilities,HP total power generated,HP total offstream surface-water withdrawals,Ir Total reclaimed wastewater,Ir Total conveyance loss,Ir Total total irrigation,Ir Total total consumptive use,Ir Total total s-s withdrawals,A total s-s withdrawals,L consumptive use,L total s-s withdrawals,M reclaimed wastewater,M total consumptive use,M total s-s withdrawals,TP total number of facilities,TP total reclaimed wastewater,TP total power generated,TP total consumptive use,TP total s-s withdrawls,TP total s-s withdrawls plus deliveries,NTP number of facilities,NTP power generation,NTP total consumptive use,NTP total s-s withdrawals,NTP total s-s withdrawals plus deliveries,GTP number of facilities,GTP power generation,GTP total consumptive use,GTP total s-s withdrawals,GTP total s-s withdrawals plus deliveries,FTP number of facilities,FTP reclaimed wastewater,FTP power generation,FTP total consumptive use,FTP total s-s withdrawals,FTP total s-s withdrawals plus deliveries,TTP number of facilities,TTP reclaimed wastewater,TTP power generated,TTP total s-s withdrawals plus deliveries,TTP total consumptive use,TTP total s-s withdrawals,I number of facilities,I reclaimed wastewater,I total consumptive use,I total s-s withdrawals,I total s-s withdrawals plus deliveries,C reclaimed wastewater,C total consumptive use,C total s-s withdrawals,C total s-s withdrawals plus deliveries,D s-s population,D per capita use s-s,D per capita use public-supplied,D total consumptive use,D total s-s withdrawals total,D total s-s withdrawals plus deliveries,PS number of facilities,PS reclaimed wastewater,PS per capita use,PS public use and losses,PS total deliveries,PS total s-s withdrawals total
California,Contra Costa,1995,867.300,20.000,89.960,0.000,0.000,0.000,0.000,0.760,0.670,39.000,82.450,88.550,0.000,0.370,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,4758.950,2.810,554.000,554.000,2.000,0.000,4758.950,554.000,2.810,554.000,588.000,0.170,34.880,107.030,120.100,0.090,4.750,0.300,18.590,2.920,75.000,96.000,21.640,0.220,83.230,12.000,2.070,156.000,20.200,114.370,134.570
California,Contra Costa,2000,948.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.350,0.000,95.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,976.230,976.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,976.230,0.000,0.000,0.000,7.920,7.920,0.000,0.000,0.000,0.000,21.140,75.000,0.000,0.000,1.590,1.590,0.000,0.000,0.000,0.000,0.000,159.610
California,Contra Costa,2005,1017.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.720,0.000,111.370,0.000,0.000,0.000,0.000,0.000,2.640,0.000,0.000,1280.860,0.000,1338.860,1338.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1280.860,0.000,0.000,1338.860,0.000,0.000,0.000,23.560,23.560,0.000,0.000,0.000,0.000,30.846,936.000,114.000,0.000,28.870,141.240,0.000,0.000,176.000,0.000,112.370,173.330
California,Contra Costa,2010,1049.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.270,0.000,67.050,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,3519.660,0.000,50.590,50.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3519.660,0.000,0.000,50.590,0.000,36.310,0.000,3.340,3.340,0.000,0.000,0.000,0.000,36.045,75.000,90.000,0.000,2.710,93.430,0.000,0.000,176.000,0.000,90.720,178.180
California,Contra Costa,2015,1126.745,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,42.420,72.030,87.090,0.000,0.000,0.000,0.000,0.000,0.810,5.000,4.690,8159.630,4.210,18.510,18.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,4.690,8159.630,18.510,4.210,18.510,5.000,36.310,0.000,3.340,3.340,0.000,0.000,0.000,0.000,88.873,75.000,70.000,0.000,6.650,79.060,0.000,0.000,135.000,0.000,72.410,139.970
California,Del Norte,1985,18.680,4.000,1.330,0.000,0.000,0.000,0.000,0.080,0.000,5.800,6.880,8.930,0.000,0.220,0.250,0.000,0.080,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.470,0.470,0.000,0.240,0.180,0.690,6.440,76.000,109.000,0.470,0.490,1.830,0.000,0.000,0.000,0.000,1.850,2.200
California,Del Norte,1990,23.460,6.000,2.050,0.000,0.000,0.000,0.000,0.000,0.000,6.900,8.120,10.440,0.000,0.130,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,8.870,74.000,101.000,0.550,0.660,2.140,20.000,0.000,0.000,0.000,1.830,2.480
California,Del Norte,1995,27.600,6.000,2.840,0.000,0.000,0.000,0.000,0.000,0.000,6.700,14.790,15.800,0.000,0.500,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.090,0.030,0.340,0.000,1.290,6.200,77.000,43.000,0.360,0.480,1.390,9.000,0.000,137.000,0.640,2.290,2.930
California,Del Norte,2000,27.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.280,0.000,17.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.070,75.000,0.000,0.000,0.680,0.680,0.000,0.000,0.000,0.000,0.000,3.980
California,Del Norte,2005,28.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.100,0.000,4.770,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.700,0.000,0.000,0.000,0.000,9.325,64.000,117.000,0.000,0.600,2.860,0.000,0.000,123.000,0.000,2.260,2.380
California,Del Norte,2010,28.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.700,0.000,9.670,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.870,75.000,64.000,0.000,0.590,1.920,0.000,0.000,139.000,0.000,1.330,2.890
California,Del Norte,2015,27.254,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,9.360,12.750,16.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.480,65.000,64.000,0.000,0.160,1.750,0.000,0.000,97.000,0.000,1.590,2.400
California,El Dorado,1985,103.850,10.000,3.240,2181.620,0.000,1486.290,0.000,0.040,0.320,6.000,10.910,15.870,0.000,0.170,0.240,0.000,0.190,0.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.680,0.720,0.080,1.270,0.000,1.430,0.520,5.000,28.930,48.000,159.000,3.450,1.390,13.280,0.000,0.000,0.000,0.000,17.560,19.490
California,El Dorado,1990,126.000,12.000,8.980,1791.930,10.000,1162.550,0.000,4.500,0.000,6.100,13.560,19.890,0.000,0.240,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.320,1.120,1.200,0.000,0.000,0.000,5.290,14.740,42.000,219.000,6.510,0.620,25.020,41.000,0.000,0.000,0.000,29.770,40.670
California,El Dorado,1995,144.200,12.000,12.560,2778.590,10.000,3087.010,2109.830,0.620,0.090,5.600,18.010,19.130,0.000,0.240,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.180,0.390,0.620,0.000,1.590,0.010,6.110,22.420,75.000,247.000,8.810,1.680,31.790,14.000,0.300,430.000,15.900,36.440,52.340
California,El Dorado,2000,156.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.940,0.000,18.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.760,75.000,0.000,0.000,0.960,0.960,0.000,0.000,0.000,0.000,0.000,35.570
California,El Dorado,2005,176.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.060,0.000,8.210,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.990,2358.000,128.000,0.000,16.480,38.280,0.000,0.000,123.000,0.000,21.800,20.950
California,El Dorado,2010,181.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.790,0.000,10.190,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.890,0.890,0.000,0.000,0.000,0.000,13.498,60.000,127.000,0.000,0.810,22.080,0.000,0.000,260.000,0.000,21.270,43.620
California,El Dorado,2015,184.452,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,7.220,22.010,26.780,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.890,0.890,0.000,0.000,0.000,0.000,28.188,99.000,99.000,0.000,2.800,18.280,0.000,0.000,178.000,0.000,15.480,27.800
California,Fresno,1985,579.690,32.000,65.410,6279.440,0.000,4979.370,0.000,22.430,51.270,1266.600,2180.140,3204.160,0.000,5.590,8.210,0.000,4.620,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.500,25.850,33.470,0.000,8.650,1.690,32.780,68.620,65.000,161.000,22.610,4.490,86.940,0.000,0.000,0.000,0.000,121.160,135.170
California,Fresno,1990,667.490,41.000,66.390,3804.700,17.000,2893.600,0.000,7.930,172.270,1287.400,2531.330,3381.190,0.000,17.350,17.350,0.000,12.660,14.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,286.000,0.000,1.440,3.090,12.790,0.000,0.010,20.030,38.120,106.410,75.000,234.000,36.260,7.980,139.470,200.000,0.000,0.000,0.000,159.280,168.830
California,Fresno,1995,754.100,42.000,87.450,0.000,17.000,9577.310,13259.880,0.000,244.460,1170.400,2585.080,3329.180,0.000,15.310,15.340,0.000,5.270,11.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,285.000,0.000,3.090,4.590,10.760,0.000,6.410,18.010,42.610,90.130,75.000,213.000,38.590,6.760,148.440,58.000,0.000,255.000,0.000,172.450,168.990
California,Fresno,2000,799.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1227.590,0.000,3489.850,18.190,0.000,0.000,0.000,0.000,5.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,11.450,0.000,0.000,0.000,0.000,41.730,75.000,0.000,0.000,3.130,3.130,0.000,0.000,0.000,0.000,0.000,196.120
California,Fresno,2005,877.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1147.700,0.000,2698.720,22.460,0.000,0.000,0.000,0.000,9.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.170,0.000,0.000,0.000,0.000,136.777,293.000,216.000,0.000,40.070,200.020,0.000,0.000,643.000,0.000,159.950,476.200
California,Fresno,2010,930.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1093.780,0.000,2492.770,22.460,0.000,0.000,0.000,0.000,7.270,0.000,0.000,378.240,0.000,0.620,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,378.240,0.000,0.000,0.620,0.000,0.000,0.000,10.510,10.510,0.000,0.000,0.000,0.000,105.240,73.000,159.000,0.000,7.640,138.930,0.000,0.000,313.000,0.000,131.290,257.940
California,Fresno,2015,974.861,0.000,0.000,0.000,0.000,0.000,0.000,36.580,0.000,1116.480,1266.770,1616.630,8.240,0.000,0.000,0.000,0.000,7.880,5.000,0.070,398.210,0.390,0.020,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.070,398.210,0.470,0.390,0.020,39.000,0.000,0.000,10.510,10.510,0.000,0.000,0.000,0.000,102.121,104.000,117.000,0.000,10.570,112.490,0.000,0.000,180.000,0.000,102.370,157.080
California,Glenn,1985,23.080,4.000,1.240,0.000,0.000,0.000,0.000,13.490,0.000,235.000,489.480,843.320,0.000,1.040,1.440,0.000,0.140,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.760,5.660,5.690,0.000,0.360,0.240,1.080,8.700,75.000,155.000,0.750,0.650,2.880,0.000,0.000,0.000,0.000,3.100,3.650
California,Glenn,1990,24.800,7.000,2.130,64.970,2.000,4.870,0.000,0.000,174.260,224.200,551.500,793.790,0.000,0.480,0.480,0.000,0.010,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.520,10.080,75.000,162.000,0.810,0.760,3.140,13.000,0.000,0.000,0.000,3.130,3.970
California,Glenn,1995,26.600,7.000,2.660,210.380,2.000,18.100,0.000,0.210,37.080,242.400,683.360,840.490,0.000,2.360,2.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.170,0.590,0.590,0.000,0.170,0.000,0.650,11.170,74.000,183.000,0.980,0.830,3.650,4.000,0.000,265.000,0.620,3.470,4.090
California,Glenn,2000,26.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.720,0.000,674.590,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.630,0.630,0.000,0.000,0.000,0.000,12.260,75.000,0.000,0.000,0.920,0.920,0.000,0.000,0.000,0.000,0.000,4.370
California,Glenn,2005,27.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.930,0.000,729.990,0.000,0.000,0.000,0.000,0.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.820,2.820,0.000,0.000,0.000,0.000,11.372,203.000,366.000,0.000,2.310,8.300,0.000,0.000,214.000,0.000,5.990,3.500
California,Glenn,2010,28.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,225.200,0.000,598.860,0.000,0.000,0.000,0.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.270,0.000,0.000,0.000,0.000,9.852,74.000,145.000,0.000,0.730,3.380,0.000,0.000,242.000,0.000,2.650,4.420
California,Glenn,2015,28.017,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,234.280,522.490,660.650,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.270,0.270,0.000,0.000,0.000,0.000,9.441,97.000,95.000,0.000,0.920,2.680,0.000,0.000,137.000,0.000,1.760,2.550
California,Humboldt,1985,112.900,19.000,8.720,0.000,0.000,0.000,0.000,0.400,0.000,24.800,30.540,39.820,0.000,1.730,2.010,0.000,0.160,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,172.650,0.000,60.020,60.020,0.000,0.000,172.650,0.000,0.000,0.010,0.000,0.000,11.550,6.350,106.600,0.000,0.880,0.450,2.890,28.980,41.000,77.000,1.990,1.190,7.660,0.000,0.000,0.000,0.000,109.160,10.600
California,Humboldt,1990,119.120,25.000,10.680,0.000,0.000,0.000,0.000,0.000,0.000,22.900,28.740,37.210,0.000,0.550,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,111.710,0.000,38.840,38.840,1.000,0.000,111.710,0.000,0.000,0.010,40.000,0.000,3.020,1.500,62.300,0.000,0.010,12.890,15.430,18.390,75.000,114.000,3.330,1.380,12.830,82.000,0.000,0.000,0.000,74.790,19.340
California,Humboldt,1995,124.500,25.000,12.800,0.000,0.000,0.000,0.000,2.120,0.000,21.500,44.230,45.270,0.000,2.830,2.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,179.040,0.000,76.000,76.000,1.000,0.000,179.040,76.000,0.000,76.000,38.000,0.000,14.320,32.450,49.390,0.000,0.820,4.090,7.240,20.260,75.000,114.000,3.500,1.520,13.450,41.000,0.000,358.000,5.280,32.020,37.300
California,Humboldt,2000,126.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.920,0.000,71.130,4.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.490,37.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.490,0.000,0.000,0.000,1.230,1.230,0.000,0.000,0.000,0.000,16.350,75.000,0.000,0.000,1.220,1.220,0.000,0.000,0.000,0.000,0.000,33.860
California,Humboldt,2005,128.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.800,0.000,34.110,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,449.850,0.000,75.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,449.850,0.000,0.000,75.000,0.000,0.000,0.000,9.730,9.730,0.000,0.000,0.000,0.000,57.894,50.000,166.000,0.000,2.920,14.640,0.000,0.000,185.000,0.000,11.720,13.020
California,Humboldt,2010,134.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.320,0.000,38.570,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.000,500.740,0.000,56.070,56.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.740,0.000,0.000,56.070,0.000,0.020,0.000,0.480,0.480,0.000,0.000,0.000,0.000,10.322,66.000,74.000,0.000,0.680,9.860,0.000,0.000,130.000,0.000,9.180,16.220
California,Humboldt,2015,135.727,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,45.690,45.660,59.970,0.000,0.000,0.000,0.000,0.000,0.360,2.000,0.000,147.810,0.270,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,147.810,0.380,0.270,0.000,2.000,0.020,0.000,0.480,0.480,0.000,0.000,0.000,0.000,9.620,59.000,57.000,0.000,0.570,7.820,0.000,0.000,91.000,0.000,7.630,11.490
California,Imperial,1985,105.720,22.000,11.890,49.800,0.000,457.730,0.000,1.950,317.220,514.670,1714.070,2440.140,0.000,7.310,7.370,0.000,0.390,1.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1059.960,0.000,4.380,4.380,0.000,0.000,339.820,0.450,0.520,0.520,0.000,0.000,1399.780,0.000,0.450,4.380,0.000,0.000,0.690,1.550,1.910,0.000,1.340,0.590,4.550,38.670,40.000,157.000,3.140,1.560,12.060,0.000,0.000,0.000,0.000,14.820,17.210
California,Imperial,1990,109.300,24.000,11.830,12706.690,9.000,300.090,0.000,0.000,144.840,517.940,1749.610,2414.080,0.000,16.760,17.590,0.000,0.000,1.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,457.370,0.630,0.730,0.730,2.000,0.000,457.370,0.000,0.630,0.000,9.000,0.000,0.160,0.000,0.170,0.000,0.000,0.000,3.190,32.610,75.000,166.000,3.950,2.450,15.200,33.000,0.000,0.000,0.000,16.110,21.670
California,Imperial,1995,137.400,24.000,13.260,11457.310,9.000,286.180,361.010,18.560,189.710,570.000,2285.660,2570.030,0.000,14.870,12.770,0.000,1.140,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,107.700,0.150,0.170,0.170,2.000,0.000,107.700,0.170,0.150,0.170,10.000,0.000,0.130,0.450,0.450,0.000,1.220,0.000,4.690,15.430,75.000,112.000,4.390,1.160,14.860,12.000,0.000,188.000,4.490,18.390,22.880
California,Imperial,2000,142.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,628.890,0.000,2834.890,6.500,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,5.410,5.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.400,74.000,0.000,0.000,0.400,0.400,0.000,0.000,0.000,0.000,0.000,31.150
California,Imperial,2005,155.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,504.260,0.000,2097.660,7.270,0.000,0.000,0.000,0.000,1.430,0.000,0.000,245.900,0.000,0.600,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,245.900,0.000,0.000,0.600,0.000,0.000,0.000,1.170,1.170,0.000,0.000,0.000,0.000,30.584,4.000,193.000,0.000,0.130,24.270,0.000,0.000,242.000,0.000,24.140,30.330
California,Imperial,2010,174.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,558.170,0.000,1088.520,10.850,0.000,0.000,0.000,0.000,6.180,0.000,0.000,3810.890,0.000,22.500,22.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3810.890,0.000,0.000,22.500,0.000,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,18.178,32.000,115.000,0.000,0.580,18.610,0.000,0.000,206.000,0.000,18.030,32.220
California,Imperial,2015,180.191,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,508.480,1349.930,1850.340,10.880,0.000,0.000,0.000,0.000,9.310,18.000,0.000,4676.230,12.770,14.570,17.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,4676.230,17.850,12.770,14.570,4.000,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,12.595,134.000,119.000,0.000,1.690,21.640,0.000,0.000,146.000,0.000,23.230,24.470
